Date,1. open,2. high,3. low,4. close,5. volume
2023-11-20,2.4,3.11,2.4,2.83,162249.0
2023-11-17,1.92,2.74,1.92,2.41,316086.0
2023-11-16,2.0,2.0,1.81,1.8999,11073.0
2023-11-15,1.716,1.85,1.716,1.78,38437.0
2023-11-14,1.75,1.7604,1.7,1.75,31174.0
2023-11-13,1.68,1.76,1.671,1.7,18174.0
2023-11-10,1.72,1.73,1.6,1.68,14500.0
2023-11-09,1.8,1.85,1.72,1.72,13322.0
2023-11-08,1.79,1.86,1.75,1.76,23716.0
2023-11-07,1.94,1.95,1.85,1.86,29372.0
2023-11-06,1.93,1.96,1.86,1.95,14775.0
2023-11-03,1.86,2.05,1.86,1.97,8956.0
2023-11-02,2.09,2.2,2.0001,2.0001,30187.0
2023-11-01,2.0097,2.22,1.968,2.1201,18462.0
2023-10-31,1.7601,2.1,1.7601,1.98,6336.0
2023-10-30,2.355,2.355,2.04,2.1,9509.0
2023-10-27,2.51,2.51,2.45,2.49,8006.0
2023-10-26,2.49,2.54,2.45,2.45,8546.0
2023-10-25,2.5497,2.56,2.5,2.52,13359.0
2023-10-24,2.53,2.55,2.4619,2.51,12718.0
2023-10-23,2.72,2.73,2.52,2.52,7020.0
2023-10-20,2.81,2.81,2.66,2.72,10259.0
2023-10-19,2.83,2.83,2.72,2.79,3279.0
2023-10-18,2.96,2.96,2.8,2.8,2635.0
2023-10-17,3.09,3.09,2.88,2.88,11484.0
2023-10-16,3.12,3.12,2.98,2.98,6769.0
2023-10-13,3.2,3.24,2.99,3.0,17779.0
2023-10-12,3.41,3.6,3.05,3.05,27640.0
2023-10-11,3.58,3.58,3.4,3.4,7597.0
2023-10-10,3.25,3.41,3.23,3.41,5233.0
2023-10-09,3.22,3.22,3.22,3.22,466.0
2023-10-06,3.298,3.298,3.18,3.19,2300.0
2023-10-05,3.36,3.36,3.35,3.35,2246.0
2023-10-04,3.37,3.4,3.27,3.335,3461.0
2023-10-03,3.36,3.38,3.34,3.38,9019.0
2023-10-02,3.29,3.4741,3.26,3.27,3434.0
2023-09-29,3.4,3.415,3.27,3.395,17285.0
2023-09-28,3.39,3.39,3.3001,3.32,3312.0
2023-09-27,3.4,3.4315,3.31,3.31,16666.0
2023-09-26,3.22,3.49,3.1777,3.27,46377.0
2023-09-25,3.21,3.35,3.21,3.22,1369.0
2023-09-22,3.35,3.58,3.21,3.37,13581.0
2023-09-21,3.5,3.6,2.99,3.11,11095.0
2023-09-20,3.47,3.6,3.349,3.51,24905.0
2023-09-19,3.42,3.6,3.42,3.44,28489.0
2023-09-18,3.13,3.65,3.01,3.425,93653.0
2023-09-15,2.98,3.14,2.98,3.13,7753.0
2023-09-14,3.08,3.14,3.01,3.06,22210.0
2023-09-13,3.26,3.27,3.06,3.12,27163.0
2023-09-12,2.83,3.22,2.83,3.14,17631.0
2023-09-11,2.82,2.88,2.7805,2.85,15537.0
2023-09-08,2.82,2.88,2.71,2.82,36340.0
2023-09-07,2.91,2.9995,2.82,2.89,45349.0
2023-09-06,3.59,3.59,3.0,3.0,74600.0
2023-09-05,4.15,4.15,3.465,3.5,162692.0
2023-09-01,4.37,4.57,4.1,4.17,69098.0
2023-08-31,4.19,4.64,4.19,4.28,181752.0
2023-08-30,4.4,4.52,4.26,4.27,65355.0
2023-08-29,4.51,4.89,4.21,4.45,49011.0
2023-08-28,4.62,5.15,4.58,4.69,67693.0
2023-08-25,5.0,5.15,4.7,4.7,88548.0
2023-08-24,4.5,5.44,4.2004,4.99,326311.0
2023-08-23,4.79,5.2,4.54,4.75,99051.0
2023-08-22,5.1,5.35,4.91,5.01,74076.0
2023-08-21,4.9,5.65,4.9,5.1,170504.0
2023-08-18,6.38,6.5,4.91,5.5,907920.0
2023-08-17,8.69,8.69,5.18,5.85,451500.0
2023-08-16,8.22,9.2,8.22,8.67,18100.0
2023-08-15,8.2,9.1,8.2,8.8,10500.0
2023-08-14,7.82,8.68,7.8,8.66,18400.0
2023-08-11,8.7,9.1,8.22,8.91,13100.0
2023-08-10,9.0,9.25,8.62,8.84,15400.0
2023-08-09,8.78,9.09,8.0,8.57,4600.0
2023-08-08,9.0,9.39,8.255,8.95,66400.0
2023-08-07,8.24,9.49,8.05,9.01,68000.0
2023-08-04,8.4,10.38,7.385,9.13,143500.0
2023-08-03,6.75,8.84,6.215,8.7,81800.0
2023-08-02,10.02,10.21,6.13,6.96,145700.0
2023-08-01,11.83,11.83,10.09,10.15,26000.0
2023-07-31,10.5,13.265,10.233,12.31,43200.0
2023-07-28,11.0,11.0,10.286,10.67,81000.0
2023-07-27,10.64,10.7,10.62,10.67,96600.0
2023-07-26,10.65,10.67,10.61,10.65,49000.0
2023-07-25,10.62,10.62,10.61,10.61,70700.0
2023-07-24,10.66,10.66,10.63,10.63,11500.0
2023-07-21,10.79,10.79,10.66,10.66,96400.0
2023-07-20,10.64,10.64,10.64,10.64,0.0
2023-07-19,10.64,10.64,10.64,10.64,0.0
2023-07-18,10.6,10.64,10.6,10.64,34400.0
2023-07-17,10.6,10.6,10.59,10.59,3100.0
2023-07-14,10.59,10.6,10.59,10.6,42500.0
2023-07-13,10.6,10.6,10.6,10.6,0.0
2023-07-12,10.59,10.6,10.59,10.6,3400.0
2023-07-11,10.61,10.61,10.61,10.61,0.0
2023-07-10,10.61,10.61,10.61,10.61,6200.0
2023-07-07,10.61,10.61,10.6,10.6,1100.0
2023-07-06,10.6,10.6,10.6,10.6,56600.0
2023-07-05,10.62,10.62,10.62,10.62,19700.0
2023-07-03,10.62,10.62,10.62,10.62,0.0
2023-06-30,10.62,10.62,10.62,10.62,0.0
2023-06-29,10.62,10.62,10.62,10.62,0.0
2023-06-28,10.62,10.62,10.62,10.62,0.0
2023-06-27,10.62,10.62,10.62,10.62,4400.0
2023-06-26,10.6,10.6,10.6,10.6,0.0
